Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,month,year,day,is_quarter_end,target,Open-Close,Low-High,7_day_MA,RSI,MACD,MACD_signal,MACD_hist,Volume_change
2019-01-22,1237.7,1232.85,1246.95,1219.6,1232.0,1235.15,1234.02,16552819,2042652956150000.0,283673.0,4373694.0,0.2642,1,2019,22,0,0,-2.300000000000182,-27.350000000000136,1164.857142857143,75.95229050397256,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.24891469641310993
2019-01-23,1235.15,1233.3,1244.2,1222.0,1224.45,1226.3,1233.79,8829502,1089376227385000.0,142555.0,3120131.0,0.3534,1,2019,23,0,1,7.0,-22.200000000000045,1183.357142857143,72.57679254884327,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.4665862050445909
2019-01-24,1226.3,1225.0,1253.2,1220.1,1249.0,1247.45,1240.42,13155185,1631800744015000.0,225787.0,3750294.0,0.2851,1,2019,24,0,0,-22.450000000000045,-33.100000000000136,1200.185714285714,75.39150370839172,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.4899124548587226
2019-01-25,1247.45,1250.45,1264.7,1235.4,1247.1,1246.0,1253.45,8550836,1071804774700000.0,183744.0,2362577.0,0.2763,1,2019,25,0,0,4.4500000000000455,-29.299999999999955,1215.9142857142856,74.82447949566543,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.3500026035361722
2019-01-28,1246.0,1250.5,1255.95,1222.4,1230.5,1229.55,1237.32,8569265,1060295802900000.0,188470.0,3185043.0,0.3717,1,2019,28,0,0,20.950000000000045,-33.549999999999955,1229.5,68.527574478126,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.002155227863100073
2019-01-29,1229.55,1231.0,1231.65,1201.35,1214.9,1210.65,1212.83,9328866,1131435205955000.0,169968.0,4553808.0,0.4881,1,2019,29,0,0,20.34999999999991,-30.300000000000182,1233.2571428571428,62.064929623282836,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.08864249150889836
2019-01-30,1210.65,1215.0,1225.0,1191.1,1195.75,1195.7,1208.06,7846940,947960153125000.0,153142.0,3095594.0,0.3945,1,2019,30,0,1,19.299999999999955,-33.90000000000009,1227.257142857143,57.449666026249425,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.1588538199605397
2019-01-31,1195.7,1202.0,1229.7,1201.0,1225.2,1227.15,1220.45,10185347,1243072396300000.0,221969.0,5218187.0,0.5123,1,2019,31,0,1,-25.15000000000009,-28.700000000000045,1226.1142857142856,63.58447397270629,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.29800240603343475
2019-02-01,1227.15,1234.0,1255.0,1227.05,1253.1,1249.95,1240.68,9228965,1145019824240000.0,214121.0,3715944.0,0.4026,2,2019,1,0,1,-15.950000000000045,-27.950000000000045,1229.4928571428572,67.2688057386315,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.0938978318559004
2019-02-04,1249.95,1247.0,1296.95,1242.05,1289.5,1290.9,1269.56,11670570,1481648832225000.0,238268.0,4215486.0,0.3611999999999999,2,2019,4,0,1,-43.90000000000009,-54.90000000000009,1235.7,72.62576018034262,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.26455891857862723
2019-02-05,1290.9,1292.0,1304.4,1278.6,1288.0,1291.55,1292.06,9362406,1209674945105000.0,188250.0,3245178.0,0.3465999999999999,2,2019,5,0,1,0.4500000000000455,-25.800000000000182,1242.207142857143,72.7021312680772,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.19777645821926437
2019-02-06,1291.55,1296.25,1317.65,1294.25,1310.55,1310.25,1309.33,9411585,1232286645480000.0,171848.0,3426503.0,0.3641,2,2019,6,0,0,-14.0,-23.40000000000009,1253.7357142857145,74.87395224089904,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.005252816423470641
2019-02-07,1310.25,1310.25,1321.2,1286.1,1288.0,1290.4,1302.19,9212227,1199603937055000.0,227737.0,2945960.0,0.3198,2,2019,7,0,0,19.84999999999991,-35.100000000000136,1265.1285714285714,68.63193303395691,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.021182191947477502
2019-02-08,1290.4,1284.8,1300.5,1272.25,1277.8,1277.7,1282.97,6505502,834636410255000.0,174433.0,2225628.0,0.3421,2,2019,8,0,0,7.099999999999909,-28.25,1276.8428571428574,64.90379221247524,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.29381874762747384
2019-02-11,1277.7,1275.9,1276.0,1251.0,1254.5,1253.25,1259.38,7523999,947560907810000.0,154193.0,4104534.0,0.5455,2,2019,11,0,1,22.65000000000009,-25.0,1280.5714285714287,58.334054024593435,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.15655932470699407
2019-02-12,1253.25,1251.5,1272.35,1251.5,1255.5,1256.4,1261.8,6399485,807484791590000.0,173602.0,2638007.0,0.4122,2,2019,12,0,0,-4.900000000000091,-20.84999999999991,1281.4928571428572,58.91111108818895,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.14945695766307254
2019-02-13,1256.4,1261.0,1273.95,1235.75,1238.3,1245.95,1258.94,6964042,876731128870000.1,150257.0,2579211.0,0.3704,2,2019,13,0,0,15.049999999999955,-38.200000000000045,1275.0714285714287,56.133630290851855,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.08821913013312788
2019-02-14,1245.95,1241.0,1241.0,1218.0,1229.1,1224.2,1227.02,6627360,813190074350000.0,138445.0,2505560.0,0.3781,2,2019,14,0,1,16.799999999999955,-23.0,1265.4500000000003,50.76854955971589,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.0483457739054417
2019-02-15,1224.2,1229.75,1249.9,1214.0,1248.1,1244.45,1228.62,9597961,1179225386615000.0,175538.0,3834033.0,0.3995,2,2019,15,0,0,-14.700000000000045,-35.90000000000009,1256.05,55.073843851322856,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.4482329313633182
2019-02-18,1244.45,1250.0,1252.5,1215.0,1215.65,1220.1,1226.57,9649017,1183516380770000.0,212673.0,4211189.0,0.4364,2,2019,18,0,0,29.90000000000009,-37.5,1246.0071428571428,49.471451892816845,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.0053194631651452
2019-02-19,1220.1,1218.0,1239.7,1211.2,1215.6,1216.1,1228.49,6244189,767092665910000.0,149603.0,1681609.0,0.2693,2,2019,19,0,1,1.900000000000091,-28.5,1237.207142857143,48.59690634463441,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.35286786208377496
2019-02-20,1216.1,1223.85,1240.0,1219.0,1235.55,1234.35,1228.29,6298179,773600597715000.0,157634.0,2060904.0,0.3272,2,2019,20,0,1,-10.5,-21.0,1234.5071428571428,52.704914985344594,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.008646439113229931
2019-02-21,1234.35,1236.0,1257.8,1229.35,1247.3,1246.9,1246.51,10580178,1318833213690000.0,206387.0,4866938.0,0.46,2,2019,21,0,0,-10.900000000000091,-28.450000000000045,1233.15,55.3476404211658,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.6798788983291837
2019-02-22,1246.9,1244.6,1245.3,1226.0,1231.7,1232.35,1233.91,8755865,1080398676765000.0,169765.0,3503955.0,0.4002,2,2019,22,0,0,12.25,-19.299999999999955,1231.2071428571428,51.73811125406167,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.1724274393115125
2019-02-25,1232.35,1236.0,1243.0,1220.65,1231.3,1232.3,1232.29,7852528,967659304740000.0,159793.0,3212379.0,0.4090999999999999,2,2019,25,0,0,3.7000000000000455,-22.34999999999991,1232.3642857142856,51.725627393586585,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.10316936133665833
2019-02-26,1232.3,1209.5,1234.8,1206.0,1220.2,1220.25,1221.22,10131050,1237228756965000.0,166251.0,3886999.0,0.3837,2,2019,26,0,1,-10.75,-28.799999999999955,1228.9071428571428,48.67726740916729,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.2901641356770712
2019-02-27,1220.25,1228.05,1244.9,1209.0,1220.65,1223.5,1227.12,11113182,1363725048945000.0,222847.0,4163615.0,0.3747,2,2019,27,0,1,4.5499999999999545,-35.90000000000009,1229.392857142857,49.54100159338458,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.09694276506383837
2019-02-28,1223.5,1233.75,1239.85,1226.55,1232.0,1231.05,1233.07,11286916,1391756783735000.0,179607.0,5923497.0,0.5247999999999999,2,2019,28,0,0,2.7000000000000455,-13.299999999999955,1231.5285714285715,51.57966893173037,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.015633146294193656
2019-03-01,1231.05,1237.0,1242.35,1222.25,1225.0,1226.05,1229.08,7922513,973741357010000.0,156673.0,4129082.0,0.5212,3,2019,1,1,1,10.950000000000045,-20.09999999999991,1230.3428571428572,50.13503827663723,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.29807991837628633
2019-03-05,1226.05,1223.4,1239.8,1218.6,1237.45,1237.65,1229.02,7121509,875250536570000.1,177673.0,2886956.0,0.4054,3,2019,5,1,1,-14.25,-21.200000000000045,1229.0214285714285,53.3961995639483,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.10110478834177994
2019-03-06,1237.65,1239.8,1273.1,1235.1,1262.0,1264.8,1257.64,12038231,1513971937335000.0,228963.0,4441001.0,0.3689,3,2019,6,1,1,-25.0,-38.0,1233.6571428571428,59.99138268825241,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.690404519603921
2019-03-07,1264.8,1264.0,1279.8,1258.15,1270.0,1270.25,1271.7,8109259,1031257102250000.0,180667.0,3006231.0,0.3707,3,2019,7,1,0,-6.25,-21.649999999999864,1239.0785714285716,61.17901877398207,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.32637453127457017
2019-03-08,1270.25,1266.05,1274.45,1262.0,1266.9,1267.1,1267.28,6040052,765445140925000.0,137676.0,3019726.0,0.5,3,2019,8,1,1,-1.0499999999999545,-12.450000000000045,1245.7714285714285,60.06912884436902,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.2551659775572589
2019-03-11,1267.1,1270.05,1312.0,1268.0,1309.55,1304.1,1291.98,9718840,1255654104570000.0,176513.0,4714091.0,0.485,3,2019,11,1,1,-34.049999999999955,-44.0,1257.2857142857142,67.52226410857854,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.6090656173158775
2019-03-12,1304.1,1316.9,1334.0,1314.25,1330.85,1331.35,1324.88,11228736,1487677495130000.0,193657.0,4678374.0,0.4165999999999999,3,2019,12,1,1,-14.449999999999818,-19.75,1271.6142857142856,71.71028010092888,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.15535763527334545
2019-03-13,1331.35,1337.0,1360.0,1328.1,1349.0,1347.3,1339.1,11236048,1504618576210000.0,219134.0,4622410.0,0.4114,3,2019,13,1,0,-10.299999999999955,-31.90000000000009,1288.935714285714,73.83690352144869,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.0006511863846474508
2019-03-14,1347.3,1349.75,1362.0,1336.1,1339.5,1341.55,1352.38,10402048,1406755629605000.0,280534.0,5383855.0,0.5176,3,2019,14,1,0,8.200000000000045,-25.90000000000009,1303.7785714285715,71.74310937697088,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.07422538600760697
2019-03-15,1341.55,1345.0,1358.8,1311.2,1323.75,1321.65,1334.04,15893093,2120205454795000.0,212588.0,9619588.0,0.6053000000000001,3,2019,15,1,1,23.34999999999991,-47.59999999999991,1311.8999999999999,64.88542384096728,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.5278811441746856
2019-03-18,1321.65,1331.0,1357.95,1329.0,1356.5,1350.05,1341.23,10105234,1355346191640000.0,205654.0,4740899.0,0.4692,3,2019,18,1,1,-19.049999999999955,-28.950000000000045,1323.3,69.38328377394208,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.3641744876217612
2019-03-19,1350.05,1360.0,1380.0,1343.1,1378.0,1376.55,1362.21,9805318,1335690067535000.0,196165.0,2711171.0,0.2764999999999999,3,2019,19,1,0,-16.549999999999955,-36.90000000000009,1338.935714285714,72.87472590961936,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.029679273137069417
2019-03-20,1376.55,1377.8,1388.0,1364.0,1373.05,1375.45,1376.17,9892823,1361422209005000.0,175117.0,3410645.0,0.3448,3,2019,20,1,0,2.349999999999909,-24.0,1349.1285714285714,72.50511364639694,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.008924238867112688
2019-03-22,1375.45,1372.5,1380.9,1336.7,1345.1,1341.75,1359.14,11465112,1558269437475000.0,216597.0,6045124.0,0.5273,3,2019,22,1,0,30.75,-44.200000000000045,1350.6142857142856,62.11156590483189,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.15893228858941466
2019-03-25,1341.75,1330.6,1336.85,1316.7,1328.0,1324.45,1325.16,7951992,1053763180310000.0,162927.0,3661248.0,0.4604,3,2019,25,1,1,6.149999999999864,-20.149999999999864,1347.3500000000001,57.550706129577094,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.30641828880520317
2019-03-26,1324.45,1330.3,1371.6,1330.0,1369.0,1367.25,1353.06,9479288,1282606363590000.0,186909.0,3250443.0,0.3429,3,2019,26,1,0,-36.950000000000045,-41.59999999999991,1351.0214285714285,64.49657850379246,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.19206457954183054
2019-03-27,1367.25,1377.95,1377.95,1344.25,1347.0,1349.25,1360.73,10094174,1373539919080000.0,171701.0,3394370.0,0.3363,3,2019,27,1,1,28.700000000000045,-33.700000000000045,1354.9642857142858,60.046597550423705,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.06486626421731256
2019-03-28,1349.25,1350.25,1369.8,1342.8,1362.0,1360.0,1357.34,10482938,1422887989670000.0,178529.0,4655778.0,0.4441,3,2019,28,1,1,-9.75,-27.0,1356.3857142857144,61.74421277599599,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.03851370107152907
2019-03-29,1360.0,1370.05,1376.85,1355.1,1363.05,1363.25,1363.56,7699271,1049844588585000.0,136542.0,3130918.0,0.4067,3,2019,29,1,1,6.7999999999999545,-21.75,1354.4857142857143,62.26621866230597,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.2655426369973761
2019-04-01,1363.25,1370.0,1406.8,1362.55,1391.6,1391.85,1386.73,10098281,1400361462920000.0,239548.0,3166752.0,0.3136,4,2019,1,0,0,-21.84999999999991,-44.25,1356.8285714285714,66.58698938216037,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.31158924007220934
2019-04-02,1391.85,1398.0,1403.1,1380.1,1388.2,1389.7,1390.35,8012636,1114037375815000.0,168893.0,2276094.0,0.2841,4,2019,2,0,0,8.299999999999955,-23.0,1363.6785714285713,65.97538591016716,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.20653465674009275
2019-04-03,1389.7,1392.75,1403.0,1372.0,1374.6,1375.2,1390.2,7849461,1091229574730000.0,169662.0,2934404.0,0.3738,4,2019,3,0,0,17.549999999999955,-31.0,1370.9285714285713,61.84937738901477,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.02036470894222575
2019-04-04,1375.2,1379.0,1383.7,1347.25,1354.5,1353.05,1360.64,8375674,1139625616140000.0,177047.0,2798000.0,0.3340999999999999,4,2019,4,0,1,25.950000000000045,-36.450000000000045,1368.9,56.07978739898416,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.06703810618334183
2019-04-05,1353.05,1360.95,1363.9,1343.0,1355.85,1353.9,1352.52,6728239,910009031180000.0,131955.0,2231490.0,0.3317,4,2019,5,0,0,7.0499999999999545,-20.90000000000009,1369.564285714286,56.24845547350475,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.19669282734738724
2019-04-08,1353.9,1356.0,1357.5,1323.7,1328.0,1329.25,1335.09,8723577,1164673456125000.0,216174.0,4345575.0,0.4981,4,2019,8,0,1,26.75,-33.799999999999955,1365.1714285714286,50.22468573144056,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.2965617006173533
2019-04-09,1329.25,1328.9,1340.7,1321.0,1338.0,1334.45,1330.46,9497621,1263615979065000.0,202524.0,4554495.0,0.4795,4,2019,9,0,0,-5.5499999999999545,-19.700000000000045,1361.0571428571432,51.406919329404886,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.08873011609801806
2019-04-10,1334.45,1337.95,1348.0,1326.5,1331.0,1331.4,1337.99,7612711,1018573075810000.0,152322.0,3054830.0,0.4013,4,2019,10,0,1,6.5499999999999545,-21.5,1352.4214285714286,50.64707464177246,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.1984612778294691
2019-04-11,1331.4,1332.95,1353.0,1329.0,1350.0,1346.8,1338.41,5741333,768426551195000.0,139852.0,2274089.0,0.3961,4,2019,11,0,0,-13.849999999999909,-24.0,1346.292857142857,54.31861323160636,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.2458228087208355
2019-04-12,1346.8,1350.0,1356.9,1336.65,1340.0,1343.1,1346.08,5919742,796846125085000.0,147697.0,2037194.0,0.3440999999999999,4,2019,12,0,0,6.900000000000091,-20.25,1341.707142857143,53.29279739140513,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.03107449088913672
2019-04-15,1343.1,1345.0,1348.95,1335.0,1339.0,1340.15,1341.32,4245127,569408931150000.0,90689.0,1497000.0,0.3525999999999999,4,2019,15,0,1,4.849999999999909,-13.950000000000045,1339.8642857142859,52.442426316916396,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.28288648390419713
2019-04-16,1340.15,1345.0,1360.0,1340.0,1345.0,1343.75,1349.7,7936553,1071198143980000.0,199659.0,4217307.0,0.5314,4,2019,16,0,1,1.25,-20.0,1338.4142857142856,53.419239924038855,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.8695678598072567
2019-04-18,1343.75,1375.0,1389.75,1365.0,1386.05,1385.95,1379.51,17960482,2477664548980000.0,337505.0,6905750.0,0.3845,4,2019,18,0,0,-10.950000000000045,-24.75,1346.5142857142857,63.01031477666853,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,1.2630078826412423
2019-04-22,1385.95,1360.0,1367.0,1341.3,1344.0,1345.35,1353.82,10792748,1461142211090000.0,289829.0,3826256.0,0.3545,4,2019,22,0,1,14.650000000000091,-25.700000000000045,1348.0714285714287,51.9315727233713,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.39908361033963347
2019-04-23,1345.35,1348.0,1373.0,1346.0,1364.65,1363.85,1362.98,9055300,1234223016905000.0,183025.0,2687211.0,0.2968,4,2019,23,0,1,-15.849999999999909,-27.0,1352.7071428571428,55.74949765574997,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.16098291185896307
2019-04-24,1363.85,1370.3,1394.8,1366.25,1389.5,1389.5,1379.35,7360887,1015322546810000.0,182147.0,2800119.0,0.3804,4,2019,24,0,0,-19.200000000000045,-28.549999999999955,1358.8071428571427,60.44101123696765,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.18711837266573172
2019-04-25,1389.5,1389.1,1412.4,1362.6,1370.0,1372.4,1391.77,13929820,1938712270960000.0,275583.0,6097094.0,0.4377,4,2019,25,0,1,16.699999999999818,-49.80000000000018,1362.9928571428572,56.16577650769093,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.8924105206342658
2019-04-26,1372.4,1375.0,1395.95,1370.7,1392.0,1392.8,1383.98,6889444,953485440580000.0,160625.0,2543349.0,0.3692,4,2019,26,0,0,-17.799999999999955,-25.25,1370.5142857142857,59.81739248262433,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.5054175861568921
2019-04-30,1392.8,1396.4,1396.4,1366.8,1392.45,1392.8,1384.81,10217019,1414858797470000.0,210909.0,4720683.0,0.462,4,2019,30,0,1,3.6000000000001364,-29.600000000000136,1377.5214285714285,59.81739248262432,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.4829961605029376
2019-05-02,1392.8,1392.0,1413.9,1382.1,1403.1,1405.05,1402.33,8682505,1217575929355000.0,203263.0,3311981.0,0.3815,5,2019,2,0,1,-13.049999999999955,-31.800000000000182,1380.25,62.02079067041934,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.15019194933473257
2019-05-03,1405.05,1407.95,1417.5,1402.65,1409.9,1408.85,1412.19,6510169,919362481045000.0,174995.0,2762984.0,0.4244,5,2019,3,0,0,-0.8999999999998636,-14.849999999999909,1389.3214285714287,62.70399309719056,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.2501969189767239
2019-05-06,1408.85,1398.0,1402.8,1378.1,1382.95,1384.9,1392.39,7237910,1007802478125000.0,151864.0,3763775.0,0.52,5,2019,6,0,0,13.099999999999909,-24.700000000000045,1392.3285714285716,55.88100947765535,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.11178527009053063
2019-05-07,1384.9,1394.8,1395.0,1340.2,1341.0,1343.5,1361.64,8877095,1208739300215000.0,214252.0,4066700.0,0.4581,5,2019,7,0,0,51.299999999999955,-54.799999999999955,1385.757142857143,46.46828617430805,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.22647214458317388
2019-05-08,1343.5,1340.0,1340.0,1292.2,1297.75,1299.45,1313.1,14610543,1918510369160000.0,354813.0,6922545.0,0.4738,5,2019,8,0,0,40.549999999999955,-47.799999999999955,1375.3357142857142,38.950436558120195,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.6458698481879488
2019-05-09,1299.45,1288.8,1288.8,1251.75,1253.15,1256.45,1265.1,19507368,2467875980185000.0,389079.0,9685998.0,0.4965,5,2019,9,0,0,32.34999999999991,-37.049999999999955,1355.857142857143,33.28879601197801,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.3351569479655889
2019-05-10,1256.45,1265.0,1277.7,1245.0,1245.75,1251.15,1263.56,11226831,1418577232895000.0,231193.0,3221387.0,0.2869,5,2019,10,0,0,13.849999999999909,-32.700000000000045,1335.6214285714286,32.65867975468901,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.4244825339840823
2019-05-13,1251.15,1247.9,1260.8,1227.5,1229.9,1232.05,1246.96,8047801,1003524886280000.0,165987.0,2507496.0,0.3116,5,2019,13,0,1,15.850000000000136,-33.299999999999955,1310.9071428571428,30.423684590113115,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.2831636104614027
2019-05-14,1232.05,1236.5,1269.35,1231.5,1267.0,1260.45,1252.66,13001004,1628580011685000.0,237275.0,5416017.0,0.4165999999999999,5,2019,14,0,0,-23.950000000000045,-37.84999999999991,1289.707142857143,37.29514128049748,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.6154728478002873
2019-05-15,1260.45,1273.0,1278.0,1250.6,1256.0,1256.9,1269.53,11163801,1417276281810000.0,199165.0,5331570.0,0.4775999999999999,5,2019,15,0,1,16.09999999999991,-27.40000000000009,1271.4214285714286,36.80581502037193,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.14131239402741513
2019-05-16,1256.9,1259.95,1271.9,1258.1,1269.2,1265.35,1264.7,6606652,835542193295000.0,165495.0,2695057.0,0.4079,5,2019,16,0,1,-5.399999999999864,-13.800000000000182,1260.257142857143,38.86203825227979,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.408207652572811
2019-05-17,1265.35,1267.0,1276.95,1252.0,1269.0,1267.4,1268.85,7898440,1002192030090000.0,153297.0,3087049.0,0.3908,5,2019,17,0,1,-0.40000000000009095,-24.950000000000045,1255.6785714285713,39.37739689166881,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.19552838563314667
2019-05-20,1267.4,1313.6,1337.7,1303.5,1328.55,1325.9,1319.23,12333937,1627130325520000.0,291230.0,6076425.0,0.4927,5,2019,20,0,1,-12.300000000000182,-34.200000000000045,1265.6000000000001,51.85055845609872,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.5615662080106958
2019-05-21,1325.9,1332.2,1367.0,1330.05,1339.9,1339.8,1348.0,13872055,1869951712010000.0,294207.0,5712146.0,0.4118,5,2019,21,0,1,-7.599999999999909,-36.950000000000045,1278.2642857142857,54.258763622724686,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.12470616640899013
2019-05-22,1339.8,1345.65,1359.7,1335.1,1344.0,1340.4,1345.18,11287400,1518360429675000.0,210505.0,4593115.0,0.4069,5,2019,22,0,0,5.25,-24.600000000000136,1293.7428571428572,54.36486540976501,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.18632098849089052
2019-05-23,1340.4,1372.0,1392.0,1325.0,1336.0,1333.9,1364.45,17722514,2418141264975000.0,328622.0,5356239.0,0.3021999999999999,5,2019,23,0,1,38.09999999999991,-67.0,1304.2357142857143,52.932403112018456,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.5701148182929638
2019-05-24,1333.9,1348.0,1353.8,1316.5,1338.0,1336.85,1334.73,10180759,1358854847500000.0,237096.0,2740195.0,0.2692,5,2019,24,0,0,11.150000000000091,-37.299999999999955,1315.6571428571428,53.53084638305629,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.42554656749036845
2019-05-27,1336.85,1337.1,1337.5,1307.0,1313.2,1310.65,1322.83,7349720,972244298245000.0,161412.0,2344542.0,0.319,5,2019,27,0,1,26.449999999999818,-30.5,1322.1285714285714,47.72684332708119,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.27807740071246156
2019-05-28,1310.65,1319.8,1334.8,1313.35,1330.0,1323.75,1323.88,19472659,2577956028220000.0,327818.0,9947020.0,0.5108,5,2019,28,0,0,-3.9500000000000455,-21.450000000000045,1330.1785714285713,50.610307328160715,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,1.6494422916791387
2019-05-29,1323.75,1321.0,1333.3,1304.15,1315.6,1313.05,1321.09,7112830,939665563510000.0,183211.0,1983629.0,0.2789,5,2019,29,0,1,7.9500000000000455,-29.149999999999864,1328.3428571428574,48.2682654082397,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.634727337442719
2019-05-30,1313.05,1316.25,1342.0,1316.25,1330.0,1329.75,1329.55,10740841,1428045558750000.0,198892.0,3938278.0,0.3667,5,2019,30,0,1,-13.5,-25.75,1326.9071428571428,52.00162323231385,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.5100657544184242
2019-05-31,1329.75,1337.9,1341.9,1320.2,1330.1,1330.15,1330.68,11760178,1564908582590000.0,203751.0,4867709.0,0.4139,5,2019,31,0,1,7.75,-21.700000000000045,1325.4428571428573,52.09080778288467,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.09490290378565325
